Datetime,Open,High,Low,Close,Volume
2017-08-30 16:00,4555,4609.92,4532.8,4536.82,88
2017-08-30 20:00,4536.82,4579.91,4516.87,4555.14,119
2017-08-31 00:00,4555.14,4606,4555.14,4593.66,113
2017-08-31 04:00,4596.54,4628.12,4572.64,4592.16,107
2017-08-31 08:00,4603.58,4678.57,4572.64,4656.67,116
2017-08-31 12:00,4674.97,4685.55,4631.41,4648.82,111
2017-08-31 16:00,4648.82,4745.42,4638.98,4698.77,70
2017-08-31 20:00,4688.47,4724.89,4666.84,4724.89,63
2017-09-01 00:00,4689.89,4767,4689.89,4714.73,81
2017-09-01 04:00,4714.73,4734.99,4654.88,4707.5,105
2017-09-01 08:00,4715,4798.46,4708.09,4775,136
2017-09-01 12:00,4775,4839.92,4725.81,4803.83,72
2017-09-01 16:00,4756.46,4815.67,4738.94,4813.24,100
2017-09-01 20:00,4808.79,4885.55,4760.01,4834.91,92
2017-09-02 00:00,4796.16,4939.19,4764.88,4788.07,149
2017-09-02 04:00,4765.01,4814.49,4473.35,4697.71,184
2017-09-02 08:00,4701.02,4709.4,4549.77,4630.01,146
2017-09-02 12:00,4669.75,4675,4354.61,4460.19,191
2017-09-02 16:00,4465.12,4554.98,4377.43,4509.77,143
2017-09-02 20:00,4509.77,4509.96,4286.87,4472.14,139
2017-09-03 00:00,4508.5,4618.4,4467.88,4569.54,116
2017-09-03 04:00,4584.78,4714.76,4584.78,4620.87,124
2017-09-03 08:00,4610.52,4674.86,4456.8,4486,106
2017-09-03 12:00,4475.23,4557.25,4298.33,4384.15,174
2017-09-03 16:00,4351.02,4530,4345.01,4529,110
2017-09-03 20:00,4529,4583.84,4445.15,4509.08,84
2017-09-04 00:00,4505,4527.49,4340.5,4340.51,86
2017-09-04 04:00,4340.53,4493.15,4052,4186.96,280
2017-09-04 08:00,4102.05,4437.68,4075,4153,468
2017-09-04 12:00,4153,4311.14,4014.76,4015.03,279
2017-09-04 16:00,4015.03,4224.99,3972.51,4203.67,159
2017-09-04 20:00,4187,4300.95,4100.11,4100.11,146
2017-09-05 00:00,4106.97,4121.33,3603,3988.04,291
2017-09-05 04:00,3996.24,4190.4,3943.1,4190.4,218
2017-09-05 08:00,4190,4248.6,4050,4246.82,227
2017-09-05 12:00,4248.64,4298,4116.65,4151,249
2017-09-05 16:00,4140,4459.55,4096.06,4442.48,131
2017-09-05 20:00,4442.09,4484.99,4351.01,4366.47,140
2017-09-06 00:00,4366.49,4522.81,4365.73,4430.02,193
2017-09-06 04:00,4448.1,4505.96,4335.26,4461.29,170
2017-09-06 08:00,4476.13,4597.79,4469.82,4548.13,179
2017-09-06 12:00,4544.59,4619.47,4422.28,4619.43,265
2017-09-06 20:00,4619.43,4662.87,4610,4619.77,18
2017-09-07 00:00,4619.77,4661.93,4438.19,4484.03,91
2017-09-07 04:00,4489.48,4561.9,4452,4510.25,69
2017-09-07 08:00,4475.01,4649.92,4458,4613.94,96
2017-09-07 12:00,4616.79,4759.25,4587.65,4755,169
2017-09-07 16:00,4755,4788.59,4672.35,4754.21,56
2017-09-07 20:00,4716.61,4752.12,4586.13,4691.61,41
2017-09-08 00:00,4691.66,4735.39,4586.13,4605.05,48
2017-09-08 04:00,4633.47,4633.47,4587.08,4619.01,50
2017-09-08 08:00,4625.36,4699.77,4611.48,4647.53,40
2017-09-08 12:00,4653.92,4690.83,4028.93,4348.65,496
2017-09-08 16:00,4330.68,4396.49,4190,4190.01,228
2017-09-08 20:00,4195.87,4334.15,4060,4282.8,292
2017-09-09 00:00,4282.8,4338.28,4150.06,4242.01,208
2017-09-09 04:00,4254.44,4426.62,4200.02,4321.52,123
2017-09-09 08:00,4336.19,4345.38,4262.75,4327.63,64
2017-09-09 12:00,4331.82,4400.6,4245.94,4276,128
2017-09-09 16:00,4276,4281.32,4159.64,4253.7,103
2017-09-09 20:00,4267.51,4300,4241.25,4258.81,54
2017-09-10 00:00,4258.81,4279.7,4087.62,4144,102
2017-09-10 04:00,4144,4149,3801,3988.95,214
2017-09-10 08:00,3988.89,4100,3900.05,4098.79,109
2017-09-10 12:00,4069.43,4135.48,4043.17,4094.93,84
2017-09-10 16:00,4086.92,4283,4072.45,4274.32,108
2017-09-10 20:00,4269.36,4274.32,4100,4130.37,68
2017-09-11 00:00,4153.62,4334.43,4098.91,4312.05,238
2017-09-11 04:00,4320.46,4325.99,4101.32,4178.73,195
2017-09-11 08:00,4186.88,4221.63,4115.39,4191.53,74
2017-09-11 12:00,4191.54,4313.18,4174.97,4251.29,93
2017-09-11 16:00,4246.43,4280,4158.84,4182.27,91
2017-09-11 20:00,4187.99,4225,4158.85,4208.47,33
2017-09-12 00:00,4208.6,4305.01,4201.9,4294.25,97
2017-09-12 04:00,4294.54,4394.59,4279.77,4361,156
2017-09-12 08:00,4361.04,4373.67,4228.5,4340.1,105
2017-09-12 12:00,4343.01,4345.92,4230,4258.72,195
2017-09-12 16:00,4249.49,4280,4040.8,4165.5,289
2017-09-12 20:00,4158.27,4202.53,4101.69,4163.72,63
2017-09-13 00:00,4159.72,4165.38,3916,3936.84,189
2017-09-13 04:00,3933.21,3991.01,3796.8,3933.76,199
2017-09-13 08:00,3914.01,3970,3820,3832,139
2017-09-13 12:00,3831.01,3976.19,3760,3795,212
2017-09-13 16:00,3775.47,3991.01,3765.13,3879.81,139
2017-09-13 20:00,3879.81,3991.01,3845.03,3944.69,58
2017-09-14 00:00,3944,3993,3800.02,3806,117
2017-09-14 04:00,3800.01,3890,3800,3869.99,115
2017-09-14 08:00,3846.58,3889.98,3418,3481.02,479
2017-09-14 12:00,3481.02,3666,3395,3518,426
2017-09-14 16:00,3522,3533.97,3263,3370,329
2017-09-14 20:00,3368.73,3450,3165.13,3189.02,222
2017-09-15 00:00,3188.01,3460,3152.01,3370,256
2017-09-15 04:00,3369.99,3380,3031,3148,309
2017-09-15 08:00,3148,3148,2817,2919,368
2017-09-15 12:00,2870.9,3856,2870.9,3830,687
2017-09-15 16:00,3839.94,3839.98,3483,3702.66,251
2017-09-15 20:00,3702.3,3799.9,3658.04,3700,124
2017-09-16 00:00,3674.01,3950,3658.04,3770,174
2017-09-16 04:00,3769.94,3935.93,3753.23,3847.9,263
2017-09-16 08:00,3847.92,3850,3470.66,3630.06,413
2017-09-16 12:00,3630.06,3800,3531.01,3567.11,213
2017-09-16 16:00,3567.03,3714.99,3531.05,3664,178
2017-09-16 20:00,3664.01,3715,3600.6,3714.95,80
2017-09-17 00:00,3685.23,3709.94,3580,3580,131
2017-09-17 04:00,3568.07,3604.79,3550,3559,90
2017-09-17 08:00,3559,3609.39,3499.02,3499.03,164
2017-09-17 12:00,3499.03,3660,3499.03,3637.33,141
2017-09-17 16:00,3649.49,3748.21,3638.05,3720,89
2017-09-17 20:00,3700.13,3739,3679.15,3699.99,91
2017-09-18 00:00,3690,3850,3690,3830,133
2017-09-18 04:00,3830,4000,3760,3950.32,231
2017-09-18 08:00,3976.58,3976.58,3848.33,3929.33,155
2017-09-18 12:00,3932.98,4123.2,3890,4030.33,296
2017-09-18 16:00,4048.99,4048.99,3928.33,3969.48,117
2017-09-18 20:00,3969.5,4085,3951,4035.01,120
2017-09-19 00:00,4060,4089.97,3901,3971.02,168
2017-09-19 04:00,3972,3981.19,3830.91,3936.28,185
2017-09-19 08:00,3880.06,4032.02,3873,3969.01,128
2017-09-19 12:00,3969.32,4029.99,3901.02,3965.01,175
2017-09-19 16:00,3970,4014.56,3871.99,3890.01,126
2017-09-19 20:00,3890.02,3920,3830.91,3910.04,143
2017-09-20 00:00,3910.04,3923.26,3843,3875.93,114
2017-09-20 04:00,3875.91,3988.83,3820,3913.89,152
2017-09-20 08:00,3913.91,3979.99,3859.31,3927.77,113
2017-09-20 12:00,3927.77,4046.08,3912.08,4005,132
2017-09-20 16:00,3997.5,4039.99,3962.76,3962.93,109
2017-09-20 20:00,3962.93,4000,3860.09,3900,126
2017-09-21 00:00,3889.99,3910,3816.63,3827.66,171
2017-09-21 04:00,3820.02,3903.28,3800,3885.23,114
2017-09-21 08:00,3885.23,3904.81,3835.88,3864.95,72
2017-09-21 12:00,3862.99,3879.99,3668.6,3727.44,278
2017-09-21 16:00,3730,3747.48,3592.62,3605.03,210
2017-09-21 20:00,3605.03,3678.26,3567,3609.99,179
2017-09-22 00:00,3592.84,3697.51,3592.84,3697.51,136
2017-09-22 04:00,3693.01,3750,3658.46,3658.46,143
2017-09-22 08:00,3658.46,3669,3522.22,3539.97,156
2017-09-22 12:00,3528.36,3645.99,3505.55,3514.07,183
2017-09-22 16:00,3527.97,3590,3514.08,3590,114
2017-09-22 20:00,3590,3645.18,3574.7,3595.87,131
2017-09-23 00:00,3595.88,3628,3542.91,3605,101
2017-09-23 04:00,3614.87,3717.44,3600.9,3689.38,133
2017-09-23 08:00,3689.38,3798.9,3688,3798,130
2017-09-23 12:00,3798.9,3817.19,3717.57,3746.36,152
2017-09-23 16:00,3746.37,3779.52,3700,3779.5,151
2017-09-23 20:00,3766.41,3790,3718.12,3780,112
2017-09-24 00:00,3779.54,3789.99,3731.54,3782.9,117
2017-09-24 04:00,3782.9,3783.99,3622.76,3669,187
2017-09-24 08:00,3668,3698.4,3627.19,3683.36,110
2017-09-24 12:00,3674.22,3730,3674.21,3691.31,130
2017-09-24 16:00,3707.89,3707.9,3624.38,3687.36,97
2017-09-24 20:00,3665.68,3707.94,3650.7,3660.02,44
2017-09-25 00:00,3660.02,3772,3653.69,3751,148
2017-09-25 04:00,3750.01,3815.74,3750,3780.6,146
2017-09-25 08:00,3789.5,3807.53,3747.94,3781.05,93
2017-09-25 12:00,3781.05,3945,3770,3910.01,169
2017-09-25 16:00,3915.01,3979.87,3887.8,3930.36,114
2017-09-25 20:00,3934.68,3963,3904.19,3920.75,83
2017-09-26 00:00,3928,3959.56,3886.67,3896.02,127
2017-09-26 04:00,3896.02,3940,3850.05,3925,130
2017-09-26 08:00,3925,3949.92,3888.28,3949.45,79
2017-09-26 12:00,3950,3976.99,3892.51,3920,59
2017-09-26 16:00,3925,3939.99,3890.98,3906.13,44
2017-09-26 20:00,3911.06,3935,3880,3882.35,111
2017-09-27 00:00,3882.36,3973,3872.81,3947,72
2017-09-27 04:00,3931,3968,3930,3968,49
2017-09-27 08:00,3952.1,4099.95,3931,4073,170
2017-09-27 12:00,4072.2,4119,4053.4,4090,153
2017-09-27 16:00,4099.8,4200,4075.05,4190,140
2017-09-27 20:00,4189,4249.94,4152.01,4193,70
2017-09-28 00:00,4192.11,4219.99,4140.01,4200,139
2017-09-28 04:00,4200,4300,4185,4246,129
2017-09-28 08:00,4247,4272.45,4136,4180,150
2017-09-28 12:00,4170.19,4210,4101,4168,197
2017-09-28 16:00,4133.03,4209.68,4110,4149.99,122
2017-09-28 20:00,4143.12,4194.99,4114.03,4174.5,136
2017-09-29 00:00,4178.98,4215,3952.01,4032.87,571
2017-09-29 04:00,4000,4113.81,3970,4090.1,336
2017-09-29 08:00,4090.1,4248,4060.02,4220.01,189
2017-09-29 12:00,4234.99,4251,4131.68,4143.02,209
2017-09-29 16:00,4145.03,4259.99,4101.01,4179.99,157
2017-09-29 20:00,4146.96,4263.86,4106,4174.69,161
2017-09-30 00:00,4175,4298,4138.1,4214,127
2017-09-30 04:00,4216.01,4300,4180.81,4300,174
2017-09-30 08:00,4310,4345,4266.11,4324.99,113
2017-09-30 12:00,4320.21,4358.99,4275.35,4353.98,122
2017-09-30 16:00,4349,4380,4307.5,4368.98,135
2017-09-30 20:00,4343.18,4379.95,4310.25,4378.51,72
2017-10-01 00:00,4378.49,4378.49,4265.02,4312.58,138
2017-10-01 04:00,4312.77,4335.82,4275,4335.82,91
2017-10-01 08:00,4335.82,4359.6,4288,4337.01,92
2017-10-01 12:00,4337.01,4356.99,4240.04,4299.99,202
2017-10-01 16:00,4290.17,4329.99,4270.01,4329.52,114
2017-10-01 20:00,4307,4406.52,4300,4378.48,116
2017-10-02 00:00,4400,4560,4380.01,4419.85,131
2017-10-02 04:00,4411,4465.43,4405.15,4424.01,104
2017-10-02 08:00,4434.22,4479.9,4401,4410.01,118
2017-10-02 12:00,4419.99,4561.63,4390,4409.09,181
2017-10-02 16:00,4409.09,4433.11,4378.51,4419.94,90
2017-10-02 20:00,4410,4431.78,4360,4380,57
2017-10-03 00:00,4380,4467.33,4361,4405,83
2017-10-03 04:00,4405,4417,4213.21,4271,334
2017-10-03 08:00,4280,4310,4189.71,4297.99,211
2017-10-03 12:00,4290,4297.66,4180.8,4258.57,226
2017-10-03 16:00,4258.58,4295.99,4235,4235.01,143
2017-10-03 20:00,4235.02,4329.86,4222.02,4310,110
2017-10-04 00:00,4314.9,4360,4274,4290.01,106
2017-10-04 04:00,4290.01,4373,4280,4310.01,147
2017-10-04 08:00,4310.01,4328,4185.01,4228,192
2017-10-04 12:00,4230,4248.97,4142,4211.01,210
2017-10-04 16:00,4211.01,4225.5,4153.02,4173.11,127
2017-10-04 20:00,4170.05,4236.63,4156,4208.59,113
2017-10-05 00:00,4208.59,4235,4142,4143.04,110
2017-10-05 04:00,4143.06,4174.49,4110,4154.1,196
2017-10-05 08:00,4154.1,4234.77,4112.23,4226.05,167
2017-10-05 12:00,4226.05,4335,4226.05,4314.49,161
2017-10-05 16:00,4288,4340,4275,4327.63,106
2017-10-05 20:00,4345,4355,4292.43,4292.43,68
2017-10-06 00:00,4318.99,4348,4292,4316.98,74
2017-10-06 04:00,4316.98,4410,4300.02,4392.36,122
2017-10-06 08:00,4396,4417,4370.45,4405,90
2017-10-06 12:00,4391.11,4416.78,4312.57,4382.07,136
2017-10-06 16:00,4382.07,4400,4315.95,4379.73,77
2017-10-06 20:00,4331.02,4399,4330.06,4369,32
2017-10-07 00:00,4369,4399,4362.02,4381,76
2017-10-07 04:00,4381,4389.48,4330.09,4334,45
2017-10-07 08:00,4335,4388.54,4312.56,4335.9,55
2017-10-07 12:00,4335.9,4380,4326,4343.01,41
2017-10-07 16:00,4343.01,4370.86,4326.02,4335.38,40
2017-10-07 20:00,4342.23,4479.5,4336.01,4423,66
2017-10-08 00:00,4425,4517,4425,4457.62,88
2017-10-08 04:00,4478,4479.98,4437,4455.99,56
2017-10-08 08:00,4454.99,4514.99,4441.01,4487.99,93
2017-10-08 12:00,4487.99,4599,4460.02,4590,117
2017-10-08 16:00,4590,4600,4525,4575.01,104
2017-10-08 20:00,4597.49,4658,4573.04,4640,85
2017-10-09 00:00,4640,4660,4600,4659,66
2017-10-09 04:00,4650,4660,4550,4584.06,92
2017-10-09 08:00,4587.02,4630,4564.32,4615,78
2017-10-09 12:00,4615,4699.98,4615,4664.31,91
2017-10-09 16:00,4684.99,4889.98,4664.11,4787.49,162
2017-10-09 20:00,4803.35,4852,4720.12,4786.95,180
2017-10-10 00:00,4786.95,4888.88,4780,4788.02,156
2017-10-10 04:00,4819.99,4879.99,4785.78,4785.78,80
2017-10-10 08:00,4787.88,4839.41,4720.16,4790,131
2017-10-10 12:00,4790.01,4880,4780.02,4831.99,191
2017-10-10 16:00,4830.97,4960,4800.07,4911,250
2017-10-10 20:00,4910.99,4933.14,4680.59,4783.06,260
2017-10-11 00:00,4783.06,4823.17,4710,4753.16,266
2017-10-11 04:00,4740.73,4840,4720.02,4829.99,222
2017-10-11 08:00,4820,4852.22,4791.01,4818.99,136
2017-10-11 12:00,4804.93,4839.99,4751.01,4825.01,72
2017-10-11 16:00,4839.99,4881.61,4824.74,4872.1,54
2017-10-11 20:00,4850.42,4862.43,4800.57,4821.43,27
2017-10-12 00:00,4821.43,4880,4810.16,4843.37,53
2017-10-12 04:00,4848.02,5010.2,4843.21,5010.2,70
2017-10-12 08:00,5010.2,5265.5,5010.2,5184,429
2017-10-12 12:00,5184,5325,5173.1,5305.01,242
2017-10-12 16:00,5316.42,5413.73,5239.99,5312.43,288
2017-10-12 20:00,5300.06,5439.99,5265.05,5430,220
2017-10-13 00:00,5439.99,5835,5379.84,5748,506
2017-10-13 04:00,5740.02,5846.17,5458.84,5628.02,394
2017-10-13 08:00,5631.01,5775,5568.98,5649,258
2017-10-13 12:00,5658.97,5800,5566.84,5762.25,279
2017-10-13 16:00,5762.24,5779,5520,5558.99,234
2017-10-13 20:00,5533.76,5650,5533.74,5649.98,235
2017-10-14 00:00,5650,5722.87,5580.01,5700.51,179
2017-10-14 04:00,5700.52,5721.91,5585.02,5653.41,159
2017-10-14 08:00,5653.4,5779,5600.03,5720.02,158
2017-10-14 12:00,5720.02,5779.99,5686,5752.04,167
2017-10-14 16:00,5741.03,5798.02,5685.02,5750,156
2017-10-14 20:00,5750.01,5900,5735.01,5869.99,175
2017-10-15 00:00,5855.03,5922.3,5770.02,5771.07,187
2017-10-15 04:00,5771.06,5805,5737.27,5786.11,196
2017-10-15 08:00,5786.11,5786.11,5400.01,5400.01,330
2017-10-15 12:00,5419,5605,5404.98,5544.14,288
2017-10-15 16:00,5539.99,5569.47,5468.01,5533.56,194
2017-10-15 20:00,5530.23,5756.36,5485,5709.99,173
2017-10-16 00:00,5710,5739.99,5600.02,5600.05,195
2017-10-16 04:00,5601.02,5694.77,5600.01,5628.32,161
2017-10-16 08:00,5628.31,5749.99,5585.19,5728.99,274
2017-10-16 12:00,5739.96,5749.8,5664,5681.22,344
2017-10-16 16:00,5681.22,5720.3,5642.02,5703.27,361
2017-10-16 20:00,5718.78,5788.91,5700.01,5760.02,219
2017-10-17 00:00,5760,5774.98,5590,5620.01,243
2017-10-17 04:00,5612.02,5687.61,5591.01,5650.02,234
2017-10-17 08:00,5657.96,5687.61,5540.02,5579.98,197
2017-10-17 12:00,5579.89,5628.63,5508.63,5603.01,330
2017-10-17 16:00,5619.98,5649.99,5574.21,5622.06,245
2017-10-17 20:00,5622.1,5636.53,5585.25,5595,205
2017-10-18 00:00,5595,5596,5422.01,5484.86,323
2017-10-18 04:00,5483.99,5561.99,5277.22,5277.22,408
2017-10-18 08:00,5267.38,5379,5226,5273.25,514
2017-10-18 12:00,5283.98,5368.7,5037.95,5322.28,436
2017-10-18 16:00,5344,5408,5320.28,5382.98,327
2017-10-18 20:00,5382.99,5588,5368.12,5512.06,335
2017-10-19 00:00,5513,5631.3,5490.26,5585,277
2017-10-19 04:00,5570.24,5628,5490.26,5577.98,213
2017-10-19 08:00,5577.99,5706.09,5555,5690.12,337
2017-10-19 12:00,5710,5710,5620,5625.01,403
2017-10-19 16:00,5624.99,5690,5600,5609,322
2017-10-19 20:00,5608.99,5694,5600.03,5683.9,354
2017-10-20 00:00,5683.31,5688,5632.01,5669.08,231
2017-10-20 04:00,5669.08,5697.99,5600,5639.95,214
2017-10-20 08:00,5639.96,5679.99,5611.32,5662.75,293
2017-10-20 12:00,5662.75,5995,5602.86,5889.99,443
2017-10-20 16:00,5889.99,6060.54,5878.03,6060.54,502
2017-10-20 20:00,6060.91,6110,5937.01,6010.01,313
2017-10-21 00:00,6013.72,6124.3,5960,6110.01,275
2017-10-21 04:00,6110.02,6167.99,6000,6091.92,333
2017-10-21 08:00,6091.92,6118.99,6072.06,6116.98,279
2017-10-21 12:00,6116.98,6171,6075.39,6149.99,261
2017-10-21 16:00,6149.99,6169.04,5850.03,6024.07,286
2017-10-21 20:00,6024.09,6110,5994,6024.97,254
2017-10-22 00:00,6003.27,6060,5911.02,5950.24,198
2017-10-22 04:00,5950.18,5954.51,5770,5907.11,327
2017-10-22 08:00,5907.13,5924.97,5720.03,5819.98,242
2017-10-22 12:00,5819.98,6000,5770.04,5970.27,292
2017-10-22 16:00,5970.3,6000,5832.07,5866.99,176
2017-10-22 20:00,5879.03,6000,5833.38,5950.02,153
2017-10-23 00:00,5975,6000.02,5912,5950.25,266
2017-10-23 04:00,5950.25,6080,5860.01,5865.05,206
2017-10-23 08:00,5865.03,5909.84,5787.98,5881.99,349
2017-10-23 12:00,5881.98,5881.99,5621.03,5762.04,431
2017-10-23 16:00,5762.07,5930.2,5717.01,5880.82,277
2017-10-23 20:00,5880.83,5969.98,5787.24,5915.93,305
2017-10-24 00:00,5909.47,5925,5482.22,5625.03,734
2017-10-24 04:00,5630,5748.98,5537.1,5721.83,444
2017-10-24 08:00,5721.83,5740.97,5601.01,5676.04,333
2017-10-24 12:00,5680,5697.97,5563.11,5637.96,381
2017-10-24 16:00,5635.02,5719.03,5633.99,5635.07,338
2017-10-24 20:00,5635.07,5650,5450,5477.03,374
2017-10-25 00:00,5506.92,5527,5286.98,5515.96,499
2017-10-25 04:00,5515.93,5550,5418.98,5541.51,381
2017-10-25 08:00,5532.02,5650,5440.06,5469.98,428
2017-10-25 12:00,5469.99,5500.01,5375,5456.11,336
2017-10-25 16:00,5430.22,5588,5430,5580.07,330
2017-10-25 20:00,5580.09,5704.96,5569.03,5689.99,332
2017-10-26 00:00,5670.1,5734.99,5670,5719.99,378
2017-10-26 04:00,5719.99,5735.02,5650,5669.13,320
2017-10-26 08:00,5669.17,5853.99,5656.19,5853.99,332
2017-10-26 12:00,5845.03,5939.99,5845.03,5918.99,408
2017-10-26 16:00,5918.92,5938.58,5805,5834.38,284
2017-10-26 20:00,5834.59,5912.01,5757,5861.77,274
2017-10-27 00:00,5861.77,5980,5860.06,5905,262
2017-10-27 04:00,5904.99,5924.96,5770.23,5874.49,223
2017-10-27 08:00,5874.43,5928.97,5808.03,5843.18,259
2017-10-27 12:00,5843.03,5843.04,5711.22,5771.01,221
2017-10-27 16:00,5771.01,5812.03,5649.24,5740,243
2017-10-27 20:00,5787.97,5789.45,5715.2,5768.83,222
2017-10-28 00:00,5768.79,5850.02,5726.87,5726.92,201
2017-10-28 04:00,5726.93,5799.96,5726.91,5781.01,145
2017-10-28 08:00,5781.02,5790.1,5677.02,5680.28,202
2017-10-28 12:00,5680.27,5718.16,5630.03,5669.97,293
2017-10-28 16:00,5669.97,5733.03,5665.01,5726.02,258
2017-10-28 20:00,5726.02,5733.03,5680.01,5719.64,200
2017-10-29 00:00,5709.98,5719.65,5648.01,5715.01,201
2017-10-29 04:00,5715,5815.84,5705.02,5799.99,259
2017-10-29 08:00,5790.11,5800,5741.09,5784.97,234
2017-10-29 12:00,5784.99,5988,5730,5949.01,383
2017-10-29 16:00,5949.01,6085,5889.85,6085,328
2017-10-29 20:00,6085,6189.88,6034.06,6169.98,421
2017-10-30 00:00,6133.01,6159.99,6075.5,6155.88,337
2017-10-30 04:00,6154.99,6172,6096.08,6116.19,209
2017-10-30 08:00,6123.3,6248.68,6116.18,6181.98,281
2017-10-30 12:00,6179.92,6198.98,6030,6070.98,284
2017-10-30 16:00,6071.95,6146.86,6055.56,6111.58,229
2017-10-30 20:00,6111.38,6135.04,6088.88,6120.5,156
